live_id,started,end,subject,fee,taken,comment_count,score,message_count,user_id,auth_description,status,short_name,live_num,available_num,great_num,answer_count,articles_count,columns_count,favorite_count,favorited_count,follower_count,following_columns_count,following_count,following_favlists_count,following_question_count,following_topic_count,gender,hosted_live_count,logs_count,marked_answers_count,participated_live_count,pins_count,question_count,thanked_count,user_type,voteup_count,business_name,diploma,school,location
7.54E+17,1472628920,1473518765,旅行中，如何拍出好照片？,16.88,1966,123,4.18,190,d05de6224118819ddd29f0447da00c07,主讲人已通过实名认证。,ended,艺术,595,590,584,329,100,5,21,94925,152039,27,374,12,894,51,1,20,255,33,57,443,24,21350,people,164519,创意艺术,,,纽约
7.55E+17,1472708615,1473171652,艺术家的事，能算偷吗？,19.92,298,28,4.79,130,89f81801990193dcf8d95677d6fe9f18,主讲人已通过实名认证。,ended,艺术,595,590,584,106,127,2,0,24229,177003,50,149,4,309,13,1,26,249,33,54,16,5,9582,people,52651,创意艺术,0,苏富比艺术学院,北京
7.57E+17,1473228635,1474813737,挑灯看剑：汉唐铁兵纵论及品鉴,9.99,833,56,4.59,107,11e1a6f1a3d1b1971dc70d6a2fa310a9,,ended,生活方式,1092,1066,1063,589,73,2,2,75935,131401,115,752,1,867,165,1,4,91,16,15,684,5,50844,people,321716,电影录音,0,大学,北京
7.50E+17,1471510744,1471873202,亲手做把属于你的吉他,9.99,225,13,4.54,156,3b0b82d8c0b885f1324d7d98b99f9bcf,,ended,职业,1915,1894,1858,17,69,1,1,6578,3995,32,87,2,95,41,1,1,40,2,15,39,4,1792,people,7201,,0,Internet&books,上海
7.50E+17,1471489623,1471784830,如何成为野生动物摄影师？,19,378,27,4.48,68,e614b0c5161fd9a4f9db2888799870c9,,ended,职业,1915,1894,1858,0,1,0,0,10,1587,1,1,0,0,0,1,1,0,0,0,0,0,0,people,498,环境保护,,,大理
7.46E+17,1470636848,1471012726,只有这样的合唱，才能让你们刷屏,9.99,1156,101,4.77,104,d3487ea2f9a9d90f603d90efcc2014b9,,ended,音影游,597,585,580,30,0,0,0,3548,26447,0,27,0,38,6,1,1,24,3,1,2,1,1884,people,11719,,,,
7.34E+17,1467885037,1468243985,摄影：人文、观念和其他,12,991,91,4.67,129,d05de6224118819ddd29f0447da00c07,主讲人已通过实名认证。,ended,艺术,595,590,584,329,100,5,21,94925,152039,27,374,12,894,51,1,20,255,33,57,443,24,21350,people,164519,创意艺术,,,纽约
7.32E+17,1467344118,1467556047,战地记者是个怎样的职业,9.99,814,59,4.22,129,a9ea6e2b01e8fef3fa55c048accb39c6,主讲人已通过实名认证。,ended,职业,1915,1894,1858,2,1,0,0,8,882,1,18,0,3,6,1,1,0,0,0,2,0,1,people,73,培训,0,哈佛大学 (Harvard University),北京
7.30E+17,1466763747,1467124657,值得专门飞去看的展览,9.99,545,20,4.35,110,89f81801990193dcf8d95677d6fe9f18,主讲人已通过实名认证。,ended,艺术,595,590,584,106,127,2,0,24229,177003,50,149,4,309,13,1,26,249,33,54,16,5,9582,people,52651,创意艺术,0,苏富比艺术学院,北京
7.29E+17,1466598386,1466780139,买房避坑指南：怎么买房不上当,39,1137,153,4.63,117,e000a9cfe2bde20026589244fe339cde,主讲人已通过实名认证。,ended,法律,372,368,365,1135,101,1,11,140817,213473,17,201,0,1288,37,1,14,39,29,41,150,9,48014,people,295734,法律,,,北京、上海
7.25E+17,1465702264,1466258400,关于宇宙的基本事实,9.99,2972,186,4.65,130,14da08d5c964059350a6db9b4db22365,主讲人已通过实名认证。,ended,科学技术,675,664,662,186,26,1,7,23510,111062,52,150,0,860,37,1,8,323,48,71,150,4,12250,people,65296,科研,0,北京大学,北京
7.25E+17,1465702639,1465992000,流行音乐是怎样产生的,29.99,492,51,4.71,129,37a09e01f36cd88427fde1d96c046a4d,主讲人已通过实名认证。,ended,音影游,597,585,580,741,115,4,12,22853,263122,54,538,12,1058,18,1,8,44,13,77,51,5,13588,people,127841,,0,中央音乐学院,北京
7.58E+17,1473399858,1476659000,星际迷航：生生不息 50 年,9.66,246,21,4.57,123,a542717dd884f2dd1155d50b1b04eb02,主讲人已通过实名认证。,ended,音影游,597,585,580,221,12,1,21,3074,4278,25,432,2,818,31,1,3,55,3,5,74,7,1520,people,7760,高等教育,,,南京
8.45E+17,1494235947,1496499327,从零开始的观云入门指南,15,362,63,4.94,188,19cca6462ccf9b9a67e4982c8dd6f16a,主讲人已通过实名认证。,ended,科学技术,675,664,662,135,30,2,1,14657,46066,14,176,12,437,29,1,2,632,48,14,50,1,7198,people,41069,,,,
7.78E+17,1478319088,1479388752,讯飞输入法如何从 Demo 到网红,9.99,1446,64,3.61,94,8de440ca276b3a2714bb685a28674e82,,ended,互联网,1085,1067,1047,0,0,0,0,0,205,0,0,0,0,9,-1,1,0,0,0,0,0,0,people,0,,,,
7.69E+17,1476083121,1477151125,年轻人的第一场流星雨,9.99,169,16,4.56,213,75a591efecfd4c22a6fc778a38a90f8d,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,115,63,1,5,27072,30675,62,338,14,553,26,1,1,2324,35,80,306,6,7749,people,38424,互联网,0,东华大学,广州市
7.91E+17,1481275302,1482506391,量子世界：不只是物理,19,1287,103,4.51,263,04f671902859b5d2452cc968e96f992e,主讲人已通过实名认证。,ended,科学技术,675,664,662,265,18,3,1,120316,109404,46,770,56,463,85,0,3,332,28,22,127,39,41390,people,183170,,,,
7.73E+17,1477033157,1478011124,量子退火：基础和新进展,19,691,46,4.59,147,04f671902859b5d2452cc968e96f992e,主讲人已通过实名认证。,ended,科学技术,675,664,662,265,18,3,1,120316,109404,46,770,56,463,85,0,3,332,28,22,127,39,41390,people,183170,,,,
9.19E+17,1511853510,1513862564,麻宁：让人「一看就心动」的商业计划书好在哪里？,19.9,1164,139,4.74,78,9342f49ac0ca72e7e1c2bf42f7e020ac,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,260,39,0,2,14982,25580,11,179,8,569,4,0,4,87,2,10,609,41,5772,people,42664,资本投资,,北京大学,北京
8.86E+17,1504068999,1505551548,「马力全开」和最年轻上市公司高管一起聊创业和产品设计,19.9,6244,188,4.68,10,c6e85ba5d5999df4c5ce2f2903b1ce0e,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,1249,1586,4,13,408096,477582,21,1170,5,3762,59,1,32,730,44,55,2505,270,76652,people,526131,互联网,,北京邮电大学,北京
8.67E+17,1499422019,1501431877,从主成分分析到自动编码器,19.99,172,32,4.94,84,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,科学技术,675,664,662,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
7.75E+17,1477634388,1478528694,前端工程师如何不断自我提升,9.99,18102,1126,4.64,170,8366575cfc9846f14d3fb919baedbd19,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,1187,49,2,0,22813,29525,29,517,7,2662,52,1,7,63,2,60,348,8,5752,people,39959,互联网,,Blue Shit Loyalist College,北京
8.33E+17,1491364389,1492876464,「反馈」与复杂系统的动力学,9.99,276,33,4.94,78,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,科学技术,675,664,662,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
8.20E+17,1488271697,1489941410,观念扩散和传播的统计模型,19,199,19,4.63,90,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
8.23E+17,1488954428,1491492449,这样写，你的文章会有人读,39,7889,1121,4.4,97,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.23E+17,1488954573,1492092626,如何写得清晰、生动、简洁、准确？,39,6712,585,4.49,87,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,阅读写作,520,516,513,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.23E+17,1488954748,1492698789,追热点类文章的 5 大写作技巧,39,6503,369,4.6,75,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,阅读写作,520,516,513,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.23E+17,1488954924,1493303479,干货类文章的 3 个写作框架,39,6498,321,4.52,60,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,阅读写作,520,516,513,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.23E+17,1488955093,1493907604,创意类文章的 2 种破题方法,39,6261,218,4.53,63,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,阅读写作,520,516,513,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.23E+17,1488955243,1494512469,成为写作斜杠青年，你还差一步,39,6813,345,4.44,59,491b1dc31ed6c376323c2fe5f643f650,主讲人已通过实名认证。,ended,阅读写作,520,516,513,253,10,3,2,319206,395185,37,672,3,635,60,0,6,125,32,21,68,11,113810,people,589498,互联网,,剑桥大学,China
8.03E+17,1484207558,1485105262,洞察突变发生前的预警信号,14.99,259,23,4.61,111,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,科学技术,675,664,662,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
8.00E+17,1483600982,1485013282,从留学日本到拿到永住权或入籍,19,822,91,4.21,209,7e550cde4b2de039dcc89186bcbe3fd6,主讲人已通过实名认证。,ended,教育,2329,2310,2282,105,80,1,1,171623,43456,11,155,1,359,69,1,4,80,0,17,162,2,41577,people,172364,,0,北海道大学,北海道
8.00E+17,1483427319,1485358507,量子纠缠与贝尔不等式,16.66,514,54,4.67,96,9442f011c62c6ea07418d16cf803dd64,主讲人已通过实名认证。,ended,科学技术,675,664,662,50,9,1,0,55221,35686,53,378,24,174,50,1,3,35,10,34,1,0,18458,people,83842,科研,0,中国科学院物理研究所,北京
7.95E+17,1482203738,1483029473,在日本开互联网公司是种怎样的体验？,19,478,27,3.93,240,44a8c67957c79ce9b229ed2774dcaa1a,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,344,43,4,20,11926,25929,105,1606,0,1448,7,1,1,611,2,33,185,105,4495,people,25781,计算机软件,0,伊利诺伊大学厄本那香槟分校 (UIUC),上海
7.87E+17,1480326503,1481996532,重整化：从尺度变换到特征提取,19,363,35,4.91,140,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,科学技术,675,664,662,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
7.74E+17,1477277698,1478458551,熵：时间、信息和生命,19,1461,117,4.82,207,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
7.72E+17,1476862892,1477714355,预测未来，人工智能如何改变世界？,19,16185,504,3.98,40,f123ab3d817d4d76e2a94736bd729e0f,,ended,互联网,1085,1067,1047,0,0,0,0,0,2835,0,2,0,0,0,-1,1,0,0,0,0,0,0,people,0,,,,
7.69E+17,1476168843,1477160057,理解网络的一种新视角,19,337,27,4.85,187,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
7.64E+17,1474896351,1476886698,一小时建立终生受用的阅读操作系统,100,121771,5613,3.05,137,e8e1b3c9f41a0528399733b96005db69,,ended,教育,2329,2310,2282,28,2,0,0,8853,71045,3,17,0,34,59,1,3,0,0,7,0,0,2370,people,6063,金融,0,新生大学,北京
7.57E+17,1473152505,1474130257,沙堆模型：临界与智能,14.99,345,25,4.84,149,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,互联网,1085,1067,1047,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
8.38E+17,1492669695,1494424442,如何让大脑正确发育,19.89,868,182,4.74,120,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.30E+17,1490693123,1492697401,意识的本质：人、自然和机器,29.9,1002,173,4.57,143,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,科学技术,675,664,662,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.25E+17,1489546040,1490274958,如何正确地「上瘾」,19.89,4772,923,4.55,79,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.21E+17,1488511434,1489498462,脑科学改善强迫症,29.9,951,224,4.44,69,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,心理学,313,303,291,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.14E+17,1486963613,1487687321,创造力如何养成？,19.9,1465,239,4.57,80,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,教育,2329,2310,2282,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.11E+17,1486182824,1486646548,脑科学提升专注力,19,5451,1042,4.6,71,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.03E+17,1484277900,1486046129,如何抵抗大脑衰老？,39.9,1414,281,4.6,81,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.00E+17,1483508918,1484231998,如何提高记忆力？,9.99,11427,1829,4.54,94,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
7.96E+17,1482471289,1483021504,脑科学教你睡个好觉,19.9,3803,801,4.46,89,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,医学健康,422,416,415,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
7.92E+17,1481691085,1482416159,如何用脑科学战胜焦虑？,10.11,3813,718,4.56,90,795faf4d12d822b914dd05d068c1d594,主讲人已通过实名认证。,ended,心理学,313,303,291,306,87,1,0,145637,134440,4,185,0,481,69,0,11,0,3,17,121,0,27248,people,142492,高等教育,0,香港大学,美国
8.62E+17,1498214328,1499355801,心理学大师：用时间管理终结焦虑,19.99,16061,1615,3.76,139,d7448c1dc3881f78eaaad68d1fd1d4f8,,ended,心理学,313,303,291,6,0,0,0,7417,38196,0,3,0,7,4,1,1,2,3,1,1,1,2287,people,11480,,,,
8.38E+17,1492502698,1496325703,Assertiveness 介绍及沟通模式分析,69,1473,167,4.29,74,fc58a07264a263ec12f8efdc7f6305f6,主讲人已通过实名认证。,ended,心理学,313,303,291,107,15,1,1,32893,289485,8,115,1,140,19,0,17,88,28,6,4,1,7525,people,20790,高等教育,0,昆士兰大学,上海
8.38E+17,1492687414,1493042525,我如何在电影里设置人生和爱情,6.6,877,96,3.73,40,bbaa05ad3ccb7836dc7512bf063498a8,,ended,音影游,597,585,580,6,2,1,0,218,7097,0,0,0,7,0,1,1,2,0,0,6,1,90,people,865,创意艺术,0,沒唸過多少書,北京
8.22E+17,1488769190,1490535462,关于信用卡，你应知应会的事,9.99,3295,466,4.72,204,ec7b66af7cd513fd3659d3c3ee347a77,主讲人已通过实名认证。,ended,金融经济,909,891,874,1966,44,0,1,179107,178245,5,41,16,2594,77,1,13,41,4,12,179,1,91422,people,747805,金融,,某技校,杭州
8.13E+17,1486706050,1488735259,解读精彩丰富的《混沌》现象,19.9,385,32,4.75,139,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,阅读写作,520,516,513,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
8.14E+17,1486969227,1488289442,用故事洞悉《转变》历程,9.99,1023,118,4.69,99,fb1339246968bdebd53e07885ac47125,主讲人已通过实名认证。,ended,阅读写作,520,516,513,232,145,2,9,288963,625145,76,580,22,618,24,1,11,114,63,55,106,15,75483,people,375083,教育,0,浙江大学,杭州
8.11E+17,1486183667,1487527719,学术视角重读凯文 · 凯利《失控》,9.99,2507,56,4.68,142,772bfccd2f751a67f85509b33b9ecd88,主讲人已通过实名认证。,ended,阅读写作,520,516,513,375,79,4,5,50081,169401,199,2717,11,1175,158,1,20,193,65,117,206,10,12202,people,52352,高等教育,0,南京大学,东京
7.79E+17,1478507906,1480265341,量子力学的基本原理,19.99,1766,208,4.67,192,9442f011c62c6ea07418d16cf803dd64,主讲人已通过实名认证。,ended,科学技术,675,664,662,50,9,1,0,55221,35686,53,378,24,174,50,1,3,35,10,34,1,0,18458,people,83842,科研,0,中国科学院物理研究所,北京
7.29E+17,1466659778,1466839355,和高男高音学唱歌,19,1160,69,4.19,65,e7b17a525b9acf3ba93fea29b426394f,主讲人已通过实名认证。,ended,艺术,595,590,584,453,15,1,0,19666,90976,16,309,1,545,102,1,16,85,5,29,57,11,20290,people,133025,,,北京大学,汉堡
7.96E+17,1482476475,1483802684,闲聊费米悖论：地外生命在哪里？,19,489,98,4.76,139,14da08d5c964059350a6db9b4db22365,主讲人已通过实名认证。,ended,科学技术,675,664,662,186,26,1,7,23510,111062,52,150,0,860,37,1,8,323,48,71,150,4,12250,people,65296,科研,0,北京大学,北京
7.98E+17,1482990044,1483853126,神经营销学：解密消费者的大脑,9.99,380,36,3.86,89,4cfcaf9ed08d46115e2c9fd284b42253,,ended,科学技术,675,664,662,0,1,0,0,8,326,0,60,3,54,0,1,1,0,0,5,0,0,0,people,23,,0,北京大学,费城（Philadelphia）
7.93E+17,1481858403,1482766228,48 小时直播英国家庭的圣诞节,19.99,10333,896,4.59,513,b1a3919d6cf4f505dd6f41f09c028437,主讲人已通过实名认证。,ended,生活方式,1092,1066,1063,352,8,0,0,210793,269476,17,3072,2,2476,31,1,2,1040,28,18,39,100,102808,people,569600,,0,剑桥三一学院,英国
7.75E+17,1477546950,1478317684,走入社会的神经科学,9.99,1278,146,4.5,92,3ce20d45abc6b72eaf97f7970f3acc18,主讲人已通过实名认证。,ended,科学技术,675,664,662,42,7,0,2,3089,11613,12,135,3,134,12,0,4,45,9,22,33,5,913,people,3555,,0,布朗大学 (Brown University),美国
7.28E+17,1466258340,1466431200,为什么改变很难发生,39.99,3477,637,4.59,63,4055a09d55538f79261cb7143f6a09f3,主讲人已通过实名认证。,ended,心理学,313,303,291,174,111,3,0,408556,586090,24,219,2,195,48,1,8,26,92,27,4,5,105139,people,607170,高等教育,0,北京大学心理系,北京市朝阳区东四环
8.93E+17,1505785539,1508511325,一节课学会人像磨皮,19.99,352,44,4.73,198,cb0e0dde840f96a378f4b054a57a2ef1,主讲人已通过实名认证。,ended,音影游,597,585,580,335,31,2,2,213613,123622,23,251,3,569,84,1,2,54,0,17,490,8,27861,people,150721,信息传媒,,长沙理工大学,北京
1.02E+18,1536138525,1537106093,知乎盐沙龙 · 大家谈 ：贾樟柯，江湖中的人,0.99,23596,303,4.67,0,cb2eed08827cfbc2d7053356395ee74f,,ended,艺术,595,590,584,6,4,1,0,5754,53661,0,1,0,5,0,1,1,0,5,0,1,0,4830,people,31986,,,,山西
9.17E+17,1511519696,1511616817,刑警爸爸的儿童防性侵课,0,11254,1045,4.9,55,4edfeb506c37c2e229cff3d9fee2ab16,,ended,生活方式,1092,1066,1063,28,1,0,1,206,2247,0,9,0,32,1,1,1,0,1,2,3,0,292,people,1154,非营利组织,0,江苏警官学院,北京
7.59E+17,1473671599,1474729364,职业摄影师养成指南,16.88,2796,329,4.67,145,d05de6224118819ddd29f0447da00c07,主讲人已通过实名认证。,ended,职业,1915,1894,1858,329,100,5,21,94925,152039,27,374,12,894,51,1,20,255,33,57,443,24,21350,people,164519,创意艺术,,,纽约
7.39E+17,1469003117,1469457106,照片变现：图库摄影入门,16.8,1624,184,4.61,111,d05de6224118819ddd29f0447da00c07,主讲人已通过实名认证。,ended,音影游,597,585,580,329,100,5,21,94925,152039,27,374,12,894,51,1,20,255,33,57,443,24,21350,people,164519,创意艺术,,,纽约
